,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
64,2027-07-31,3203874.3623621752,2053250.5617000633,4103449.7118422408,2177387.560422926,4255082.944491922,-145877.30302649015,-205190.91732851623,-84438.23374022898,-145877.30302649015,-205190.91732851623,-84438.23374022898,0.0,0.0,0.0,3057997.0593356853
65,2027-08-31,3219363.986064205,1954927.9023294458,4140935.6948436406,2146889.3550915867,4327384.4157890715,-180712.7118148649,-238776.5565610143,-123136.90483246611,-180712.7118148649,-238776.5565610143,-123136.90483246611,0.0,0.0,0.0,3038651.27424934
66,2027-09-30,3234353.9444855247,1776316.3527296826,3997579.598962124,2119954.4677289696,4378510.961112903,-342887.0829602197,-414379.27460066945,-270897.6600273297,-342887.0829602197,-414379.27460066945,-270897.6600273297,0.0,0.0,0.0,2891466.861525305
67,2027-10-31,3249843.5681875544,2313931.5151951676,4601557.732048234,2095276.0709284712,4428600.089713468,186443.94822235062,117518.91472999213,248392.48921549405,186443.94822235062,117518.91472999213,248392.48921549405,0.0,0.0,0.0,3436287.516409905
68,2027-11-30,3264833.5266088736,2142207.1281143874,4537225.446827986,2083895.5319619188,4483044.062891911,69496.4659421202,-10825.473652294104,147079.66563013959,69496.4659421202,-10825.473652294104,147079.66563013959,0.0,0.0,0.0,3334329.992550994
69,2027-12-31,3280323.150310904,2120038.080363995,4623316.685722045,2049618.5730696234,4544877.435325934,67699.77856691566,2237.430126936903,143607.5996688015,67699.77856691566,2237.430126936903,143607.5996688015,0.0,0.0,0.0,3348022.9288778193
70,2028-01-31,3295812.7740129335,1923621.8397849246,4499802.619031088,2035356.662458416,4611567.482657528,-126388.8304868368,-176825.18296975258,-73612.3835208785,-126388.8304868368,-176825.18296975258,-73612.3835208785,0.0,0.0,0.0,3169423.9435260966
71,2028-02-29,3310303.0671535423,1862381.453375525,4558785.602116518,2020056.8440234705,4659561.638418532,-145302.704863331,-219268.0908658293,-75188.24365691889,-145302.704863331,-219268.0908658293,-75188.24365691889,0.0,0.0,0.0,3165000.3622902115
72,2028-03-31,3325792.6908555725,2261514.596184823,4945471.245526368,1993371.6123980451,4736602.463428956,251900.87643755323,170750.79724897633,330276.75611087936,251900.87643755323,170750.79724897633,330276.75611087936,0.0,0.0,0.0,3577693.5672931257
73,2028-04-30,3340782.6492768917,2127154.389796235,4969985.073180989,1963969.9992315783,4811004.037491793,175573.082256368,116312.8750594106,239701.76154116786,175573.082256368,116312.8750594106,239701.76154116786,0.0,0.0,0.0,3516355.7315332596
74,2028-05-31,3356272.272978922,2172805.778155356,5077954.430997267,1918068.4368479792,4877448.771961229,226424.7232516177,147710.60262189346,302928.71536148625,226424.7232516177,147710.60262189346,302928.71536148625,0.0,0.0,0.0,3582696.9962305394
75,2028-06-30,3371262.231400241,2025080.7222379008,5061324.84472271,1897887.8269827422,4927655.780000341,111562.7449031013,39440.55678721321,181375.58764152284,111562.7449031013,39440.55678721321,181375.58764152284,0.0,0.0,0.0,3482824.9763033423
76,2028-07-31,3386751.855102271,1595044.7935989406,4683932.809337685,1862710.979812787,4980042.850647325,-258930.15893074614,-346643.53240008914,-178319.89665616833,-258930.15893074614,-346643.53240008914,-178319.89665616833,0.0,0.0,0.0,3127821.696171525
77,2028-08-31,3402241.478804301,1471050.188875247,4668478.639595347,1826524.8780475052,5038272.968329855,-362100.02118896914,-453928.55488992407,-274409.27227236377,-362100.02118896914,-453928.55488992407,-274409.27227236377,0.0,0.0,0.0,3040141.4576153317
